ReviewId,SentenceId,Sentence,TargetWordList,OpinionCategoryList,OpinionSubcategoryList,OpinionPolarityList
1380450,1380450:0,I'm still mad that i had to pay for lousy food.,['food'],['FOOD'],['QUALITY'],['negative']
1380450,1380450:1,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,"['hanger steak', 'tuna']","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['negative', 'negative']"
1380450,1380450:2,Service was also horrible and the ambience is not that great.,"['Service', 'ambience']","['SERVICE', 'AMBIENCE']","['GENERAL', 'GENERAL']","['negative', 'negative']"
1380450,1380450:3,DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,['NULL'],['RESTAURANT'],['MISCELLANEOUS'],['negative']
1387314,1387314:0,I go and eat out at many different restaurants and this is one place you have go and try.,['place'],['RESTAURANT'],['GENERAL'],['positive']
1387314,1387314:1,This is my first time writing a review for a restaurant because the food and service was excellent.,"['food', 'service']","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['positive', 'positive']"
1387314,1387314:2,The filet mignon dish was superb!,['filet mignon dish'],['FOOD'],['QUALITY'],['positive']
1387314,1387314:3,I would defiantly come back here again as one of my top choices.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1387314,1387314:4,It's a small cute restaurant.,['restaurant'],['AMBIENCE'],['GENERAL'],['positive']
1390357,1390357:0,I absolutely love this place!!!,['place'],['RESTAURANT'],['GENERAL'],['positive']
1390357,1390357:1,"From the street it looks very hidden, and is actually an old warehouse.",[],[],[],[]
1390357,1390357:2,"I like the ambience, it's very dark and original.",['ambience'],['AMBIENCE'],['GENERAL'],['positive']
1390357,1390357:3,I came here for my friend's birthday and keep coming back ever since.,[],[],[],[]
1390357,1390357:4,The sushi is amazing!!! ,['sushi'],['FOOD'],['QUALITY'],['positive']
1390357,1390357:5,And amazingly cheap.,['NULL'],['FOOD'],['PRICES'],['positive']
1390357,1390357:6,Big thumbs up!,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1394712,1394712:0,Very affordable and excellent ambient!,"['ambient', 'NULL']","['AMBIENCE', 'RESTAURANT']","['GENERAL', 'PRICES']","['positive', 'positive']"
1394712,1394712:1,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,['beef and noodle soup dishes'],['FOOD'],['QUALITY'],['negative']
1394712,1394712:2,We were very disappointed.,['NULL'],['FOOD'],['QUALITY'],['negative']
1394712,1394712:3,We won't go to this place again for a good meal.,['meal'],['FOOD'],['QUALITY'],['negative']
1394712,1394712:4,"However, I think this place is a good hang out spot.",['place'],['AMBIENCE'],['GENERAL'],['positive']
1394712,1394712:5,"Next time, we wouldn't dare ordering anything else other than some simple Asian appetizers and drinks.",[],[],[],[]
1395421,1395421:0,My Girlfriend and I stumbled onto this hopping place the other night and had a great time!,['place'],['RESTAURANT'],['GENERAL'],['positive']
1395421,1395421:1,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,"['Pizza', 'wine', 'service', 'backyard dining area']","['FOOD', 'DRINKS', 'SERVICE', 'AMBIENCE']","['QUALITY', 'QUALITY', 'GENERAL', 'GENERAL']","['positive', 'positive', 'positive', 'positive']"
1395421,1395421:2,It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.,['NULL'],['AMBIENCE'],['GENERAL'],['positive']
1395421,1395421:3,"They tell me they are going to cover the garden in glass for the winter, so i'm looking forward to going there on a snowy night to enjoy it.",['NULL'],['RESTAURANT'],['MISCELLANEOUS'],['positive']
1395421,1395421:4,Check this place out!,['place'],['RESTAURANT'],['GENERAL'],['positive']
1395421,1395421:5,HIGHLY RECOMMENDED!!!!!,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1398844,1398844:0,"First of all, this place is *not* romantic, as claimed by Citysearch's editorial review.",['place'],['AMBIENCE'],['GENERAL'],['negative']
1398844,1398844:1,"Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.",['NULL'],['AMBIENCE'],['GENERAL'],['negative']
1398844,1398844:2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.","['tables', 'menu', 'wine list']","['AMBIENCE', 'FOOD', 'DRINKS']","['GENERAL', 'STYLE_OPTIONS', 'PRICES']","['negative', 'neutral', 'negative']"
1398844,1398844:3,Slightly above average wines start at $70+ with only one selection listed at $30+.,"['wines', 'wines']","['DRINKS', 'DRINKS']","['QUALITY', 'PRICES']","['negative', 'negative']"
1398844,1398844:4,Service is not what one would expect from a joint in this price category.,['Service'],['SERVICE'],['GENERAL'],['negative']
1398844,1398844:5,"For instance, plates were just dumped on the table, I was handed the wine list upside down, etc.... ",['NULL'],['SERVICE'],['GENERAL'],['negative']
1398844,1398844:6,Somehow working the italian charm with constant mille grazie does not constitute proper service.,['service'],['SERVICE'],['GENERAL'],['negative']
1398844,1398844:7,"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.","['food', 'Teodora']","['FOOD', 'RESTAURANT']","['QUALITY', 'GENERAL']","['positive', 'negative']"
1404042,1404042:0,"To celebrate a birthday, three of us went to Mare anticipating great food.",[],[],[],[]
1404042,1404042:1,Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,"['meals', 'rosemary or orange flavoring']","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['negative', 'negative']"
1404042,1404042:2,Fish was overdone.,['Fish'],['FOOD'],['QUALITY'],['negative']
1404042,1404042:3,"Cute place, nice wait staff but would never go there again.","['wait staff', 'place', 'place']","['SERVICE', 'AMBIENCE', 'RESTAURANT']","['GENERAL', 'GENERAL', 'GENERAL']","['positive', 'positive', 'negative']"
1404042,1404042:4,Someone else recommended the dessert - we also left that.,['dessert'],['FOOD'],['QUALITY'],['negative']
1404042,1404042:5,One of us actually liked the expresso - that's it.,['expresso'],['DRINKS'],['QUALITY'],['positive']
1404042,1404042:6,"Skip this restaurant, it's a big disappointment.",['restaurant'],['RESTAURANT'],['GENERAL'],['negative']
1410878,1410878:0,Myagi is one of my favorite restaurants in the City; the place the negative reviews describe sound like they were somewhere else.,['Myagi'],['RESTAURANT'],['GENERAL'],['positive']
1410878,1410878:1,I've never had bad service and the fish is fresh and delicious.,"['service', 'fish']","['SERVICE', 'FOOD']","['GENERAL', 'QUALITY']","['positive', 'positive']"
1410878,1410878:2,Their tuna tartar appetizer is to die for.,['tuna tartar appetizer'],['FOOD'],['QUALITY'],['positive']
1413697,1413697:0,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",['pizza'],['FOOD'],['QUALITY'],['positive']
1413697,1413697:1,It is simply amazing.,['NULL'],['FOOD'],['QUALITY'],['positive']
1413697,1413697:2,The place is so cool and the service is prompt and curtious.,"['service', 'place']","['SERVICE', 'AMBIENCE']","['GENERAL', 'GENERAL']","['positive', 'positive']"
1413697,1413697:3,I highly recommend to anyone to give this place a try.,['place'],['RESTAURANT'],['GENERAL'],['positive']
1413697,1413697:4,You will find yourself returning quite often.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1413697,1413697:5,P.S. Please don't tell anyone in my family i eat there.,[],[],[],[]
1413697,1413697:6,LOL,[],[],[],[]
1417496,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,"['food', 'service', 'atmosphere']","['FOOD', 'SERVICE', 'AMBIENCE']","['QUALITY', 'GENERAL', 'GENERAL']","['positive', 'positive', 'positive']"
1417496,1417496:1,No gimmicks here -- the food speaks for itself in its freshness and preparation.,['food'],['FOOD'],['QUALITY'],['positive']
1417496,1417496:2,The dining room is quietly elegant with no music to shout over -- how refreshing!,['dining room'],['AMBIENCE'],['GENERAL'],['positive']
1417496,1417496:3,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.","['service', 'staff']","['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['positive', 'positive']"
1417496,1417496:4,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.","['meal', 'restaurant']","['FOOD', 'AMBIENCE']","['QUALITY', 'GENERAL']","['positive', 'positive']"
1417496,1417496:5,Beautiful experience.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1430994,1430994:0,The view is breathtaking the service is top notch... the ambiance is wonderfull.,"['view', 'service', 'ambiance']","['LOCATION', 'SERVICE', 'AMBIENCE']","['GENERAL', 'GENERAL', 'GENERAL']","['positive', 'positive', 'positive']"
1430994,1430994:1,The staff offers impeccable service.,['staff'],['SERVICE'],['GENERAL'],['positive']
1430994,1430994:2,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,['Lobster Bisque'],['FOOD'],['STYLE_OPTIONS'],['positive']
1430994,1430994:3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,"['New England Chowder', 'Lobster Bisque']","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['positive', 'positive']"
1430994,1430994:4,I had Filet Mignon with garlic mash.,[],[],[],[]
1430994,1430994:5,It was divine melts in your mouth.,['NULL'],['FOOD'],['QUALITY'],['positive']
1430994,1430994:6,My boyfriend had Prime Rib it was good .,['Prime Rib'],['FOOD'],['QUALITY'],['positive']
1430994,1430994:7,We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. ,['bottles of Korbett'],['DRINKS'],['STYLE_OPTIONS'],['positive']
1430994,1430994:8,We had Lava Cake... we ordered when our food came it takes at least a 1/2 to make it. ,[],[],[],[]
1430994,1430994:9,It's cuz it's so good you need to taste it!!! ,['NULL'],['FOOD'],['QUALITY'],['positive']
1430994,1430994:10,All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1431154,1431154:0,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,['food'],['FOOD'],['QUALITY'],['positive']
1431154,1431154:1,If you like spicy food get the chicken vindaloo.,['chicken vindaloo'],['FOOD'],['QUALITY'],['positive']
1431154,1431154:2,It's very spicy but not offensive.,['NULL'],['FOOD'],['QUALITY'],['positive']
1431154,1431154:3,We will definitely go back.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1432551,1432551:0,Go to Volare for 1st class service and terrific food.,"['service', 'food']","['SERVICE', 'FOOD']","['GENERAL', 'QUALITY']","['positive', 'positive']"
1432551,1432551:1,The portions are large and the servers always surprise us with a different starter.,"['portions', 'servers']","['FOOD', 'SERVICE']","['STYLE_OPTIONS', 'GENERAL']","['positive', 'positive']"
1432551,1432551:2,The wine list is excellent.,['wine list'],['DRINKS'],['STYLE_OPTIONS'],['positive']
1439875,1439875:0,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,"['food', 'selection of wines', ""Chef's tasting menu""]","['FOOD', 'DRINKS', 'FOOD']","['QUALITY', 'STYLE_OPTIONS', 'QUALITY']","['positive', 'positive', 'positive']"
1439875,1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.","['service', 'place', 'place']","['SERVICE', 'AMBIENCE', 'RESTAURANT']","['GENERAL', 'GENERAL', 'MISCELLANEOUS']","['positive', 'negative', 'positive']"
1439875,1439875:2,People dress in suits or evening gowns as well as shirts jeans.,[],[],[],[]
1439875,1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,"['food', 'prixe fixe tasting menu', 'prixe fixe tasting menu', 'NULL']","['FOOD', 'FOOD', 'FOOD', 'SERVICE']","['PRICES', 'QUALITY', 'PRICES', 'GENERAL']","['negative', 'positive', 'positive', 'positive']"
1439875,1439875:4,"Recommendations, of course, are required!",[],[],[],[]
1439875,1439875:5,Please be aware that it's CASH or AMEX only!,['NULL'],['RESTAURANT'],['MISCELLANEOUS'],['neutral']
1448587,1448587:0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.","['food', 'lemon salad']","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['neutral', 'negative']"
1448587,1448587:1,The menu is very limited - i think we counted 4 or 5 entrees.,['menu'],['FOOD'],['STYLE_OPTIONS'],['negative']
1448587,1448587:2,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",['grilled branzino'],['FOOD'],['QUALITY'],['negative']
1448587,1448587:3,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",['decor'],['AMBIENCE'],['GENERAL'],['neutral']
1448587,1448587:4,Problem is nothing at Prune is particularly memorable.,['Prune'],['RESTAURANT'],['GENERAL'],['negative']
1448587,1448587:5,No plans to return anytime soon.,['NULL'],['RESTAURANT'],['GENERAL'],['negative']
1451107,1451107:0,This place is so much fun.,['place'],['AMBIENCE'],['GENERAL'],['positive']
1451107,1451107:1,Our family never expected such incredible entertainment in a restaurant.,['restaurant'],['RESTAURANT'],['GENERAL'],['positive']
1451107,1451107:2,This place must have cost the owners afortune to build.,[],[],[],[]
1451107,1451107:3,I think the stuff was better than Disney.,[],[],[],[]
1451107,1451107:4,Our food was great too!,['food'],['FOOD'],['QUALITY'],['positive']
1451107,1451107:5,And really large portions.,['portions'],['FOOD'],['STYLE_OPTIONS'],['positive']
1451107,1451107:6,The staff was the friendliest that have seen in New York.,['staff'],['SERVICE'],['GENERAL'],['positive']
1451107,1451107:7,We will go back every time we are in the City.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1451109,1451109:0,If you want something really different than try Jekyll and Hyde.,['Jekyll and Hyde'],['RESTAURANT'],['GENERAL'],['positive']
1451109,1451109:1,It is a lot of fun with live entertainment and all kinds of Disney type special effects.,['NULL'],['AMBIENCE'],['GENERAL'],['positive']
1451109,1451109:2,The food was pretty tradional but it was hot and good with large portions.,"['food', 'portions']","['FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS']","['positive', 'positive']"
1451109,1451109:3,I highly recommend it.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1451109,1451109:4,I am going to the mid town location next.,[],[],[],[]
1457607,1457607:0,The place is a lot of fun.,['place'],['AMBIENCE'],['GENERAL'],['positive']
1457607,1457607:1,My six year old loved it.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1457607,1457607:2,The characters really make for an enjoyable experience.,['characters'],['AMBIENCE'],['GENERAL'],['positive']
1457607,1457607:3,"The food however, is what one might expect.",['food'],['FOOD'],['QUALITY'],['negative']
1457607,1457607:4,It is very overpriced and not very tasty.,"['NULL', 'NULL']","['FOOD', 'FOOD']","['QUALITY', 'PRICES']","['negative', 'negative']"
1457607,1457607:5,"However, I think Jeckll and Hydes t is one of those places that is fun to do once.",['Jeckll and Hydes'],['RESTAURANT'],['GENERAL'],['positive']
1457607,1457607:6,We had a good time.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1459569,1459569:0,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,['NULL'],['SERVICE'],['GENERAL'],['negative']
1459569,1459569:1,Service was slow had to wait to order and get food although not crowded.,['Service'],['SERVICE'],['GENERAL'],['negative']
1459569,1459569:2,Drinks way over priced.,['Drinks'],['DRINKS'],['PRICES'],['negative']
1459569,1459569:3,Food was good not great not worth the wait or another visit,"['Food', 'NULL']","['FOOD', 'RESTAURANT']","['QUALITY', 'GENERAL']","['neutral', 'negative']"
1460715,1460715:0,Great pizza for lunch place.,['pizza'],['FOOD'],['QUALITY'],['positive']
1460715,1460715:1,Service was quick.,['Service'],['SERVICE'],['GENERAL'],['positive']
1460715,1460715:2,The pizza was great.,['pizza'],['FOOD'],['QUALITY'],['positive']
1460715,1460715:3,And it was quick which is very important.,['NULL'],['SERVICE'],['GENERAL'],['positive']
1460715,1460715:4,Have the iced tea.,['iced tea'],['DRINKS'],['QUALITY'],['positive']
1460715,1460715:5,It was wonderful.,['NULL'],['DRINKS'],['QUALITY'],['positive']
1470286,1470286:0,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.","['fish', 'service']","['FOOD', 'SERVICE']","['QUALITY', 'GENERAL']","['positive', 'positive']"
1470286,1470286:1,Delivery is fast too.,['Delivery'],['SERVICE'],['GENERAL'],['positive']
1470286,1470286:2,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.","['service', 'seating', 'Delivery', 'sushi']","['SERVICE', 'SERVICE', 'SERVICE', 'FOOD']","['GENERAL', 'GENERAL', 'GENERAL', 'QUALITY']","['positive', 'positive', 'positive', 'positive']"
1470286,1470286:3,A little overpriced but worth it once you take a bite.,"['NULL', 'NULL']","['FOOD', 'FOOD']","['PRICES', 'QUALITY']","['negative', 'positive']"
1470334,1470334:0,"Growing up in NY, I have eaten my share of bagels.",[],[],[],[]
1470334,1470334:1,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,['bagel'],['FOOD'],['QUALITY'],['positive']
1470334,1470334:2,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.","['bagels', 'bagels']","['FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS']","['positive', 'positive']"
1470334,1470334:3,They have a huge selection of different cream cheeses and all of their salads are great.,"['salads', 'cream cheeses']","['FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS']","['positive', 'positive']"
1470334,1470334:4,The lox is always fresh too.,['lox'],['FOOD'],['QUALITY'],['positive']
1470334,1470334:5,Highly recommended to all!,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1471273,1471273:0,I have to agree with the previous reviewer.,[],[],[],[]
1471273,1471273:1,I don't get it either.,[],[],[],[]
1471273,1471273:2,Not impressed with the food.,['food'],['FOOD'],['QUALITY'],['negative']
1471273,1471273:3,Prices too high for this cramped and unappealing resturant.,"['resturant', 'resturant']","['RESTAURANT', 'AMBIENCE']","['PRICES', 'GENERAL']","['negative', 'negative']"
1471273,1471273:4,Zero ambiance to boot.,['ambiance'],['AMBIENCE'],['GENERAL'],['negative']
1476493,1476493:0,I thought this place was totally overrated.,['place'],['RESTAURANT'],['GENERAL'],['negative']
1476493,1476493:1,Everything we had was good or ok....but definitely nothing great.,['NULL'],['RESTAURANT'],['GENERAL'],['neutral']
1476493,1476493:2,"The ambience was nice, but service wasn't so great.","['ambience', 'service']","['AMBIENCE', 'SERVICE']","['GENERAL', 'GENERAL']","['positive', 'negative']"
1476493,1476493:3,"When you add it all together, it just doesn't seem worth it to me...especially considering the prices.","['NULL', 'NULL']","['RESTAURANT', 'RESTAURANT']","['GENERAL', 'PRICES']","['negative', 'negative']"
1477631,1477631:0,This is the BEST Shabu-Shabu Restaurant in the Try-State Area.,['Shabu-Shabu Restaurant'],['RESTAURANT'],['GENERAL'],['positive']
1477631,1477631:1,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,"['food', 'feel']","['FOOD', 'AMBIENCE']","['QUALITY', 'GENERAL']","['positive', 'positive']"
1477631,1477631:2,Thius is a must for anyone who loves Shabu-Shabu.,['Shabu-Shabu'],['FOOD'],['QUALITY'],['positive']
1486041,1486041:0,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",['atmosphere'],['AMBIENCE'],['GENERAL'],['positive']
1486041,1486041:1,The owner and staff are all Japanese as well and that adds to the entire ambiance.,"['owner', 'staff', 'ambiance']","['RESTAURANT', 'RESTAURANT', 'AMBIENCE']","['MISCELLANEOUS', 'MISCELLANEOUS', 'GENERAL']","['positive', 'positive', 'positive']"
1486041,1486041:2,"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.","['menu', 'NULL', 'NULL']","['FOOD', 'FOOD', 'FOOD']","['STYLE_OPTIONS', 'QUALITY', 'STYLE_OPTIONS']","['negative', 'positive', 'positive']"
1486041,1486041:3,I must give it Yon out of Yon stars!,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1486041,1486041:4,Taxan delicious!,['Taxan'],['FOOD'],['QUALITY'],['positive']
1486041,1486041:5,Arigato Gozimas Yuka!,[],[],[],[]
1490757,1490757:0,"This restaurant was recommended by a local...as a matter of fact, he made the reservation for us and said we would not be disappointed!",['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1490757,1490757:1,We weren't!,[],[],[],[]
1490757,1490757:2,The prices were CHEAP compared to the quality of service and food.,"['NULL', 'service', 'food']","['RESTAURANT', 'SERVICE', 'FOOD']","['PRICES', 'GENERAL', 'QUALITY']","['positive', 'positive', 'positive']"
1490757,1490757:3,"We liked it so much, that we will always make it a point to dine here when we visit New York.",['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1496205,1496205:0,Went there for an office lunch.,[],[],[],[]
1496205,1496205:1,The location and ambience is Ok but the food is what makes up for it.,"['location', 'ambience', 'food']","['LOCATION', 'AMBIENCE', 'FOOD']","['GENERAL', 'GENERAL', 'QUALITY']","['neutral', 'neutral', 'positive']"
1496205,1496205:2,There is a lot of variety even for people who eat vegetarian like me.,['NULL'],['FOOD'],['STYLE_OPTIONS'],['positive']
1496205,1496205:3,Try green curry with vegetables.,['green curry with vegetables'],['FOOD'],['QUALITY'],['positive']
1496205,1496205:4,"The quantity is also very good, you will come out satisfied.",['NULL'],['FOOD'],['STYLE_OPTIONS'],['positive']
1496205,1496205:5,"The service is ok, some of the people didn't get what they asked for.",['service'],['SERVICE'],['GENERAL'],['neutral']
1496707,1496707:0,I was there on sat. for my birthday and we had an excellent time.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1496707,1496707:1,I had the best ravioli ever.,['ravioli'],['FOOD'],['QUALITY'],['positive']
1496707,1496707:2,The wine the service was very good too.,"['wine', 'service']","['DRINKS', 'SERVICE']","['QUALITY', 'GENERAL']","['positive', 'positive']"
1496707,1496707:3,Moderate prices.,['NULL'],['RESTAURANT'],['PRICES'],['neutral']
1496707,1496707:4,A little noise but I think that was because of our party!,['NULL'],['AMBIENCE'],['GENERAL'],['neutral']
1500453,1500453:0,Molto bene!,[],[],[],[]
1500453,1500453:1,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,"['trattoria', 'trattoria']","['AMBIENCE', 'RESTAURANT']","['GENERAL', 'GENERAL']","['positive', 'positive']"
1500453,1500453:2,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.","['food', 'dishes', 'specials', 'regular menu-fare']","['FOOD', 'FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY', 'QUALITY']","['positive', 'positive', 'positive', 'positive']"
1500453,1500453:3,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.","['parmesean porcini souffle', 'lamb glazed with balsamic vinegar']","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['positive', 'positive']"
1500453,1500453:4,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.","['candle-light', 'food', 'service', 'tables']","['AMBIENCE', 'FOOD', 'SERVICE', 'AMBIENCE']","['GENERAL', 'QUALITY', 'GENERAL', 'GENERAL']","['positive', 'positive', 'positive', 'negative']"
1500453,1500453:5,A guaranteeed delight!,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1506491,1506491:0,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.","['food', 'wine', 'food', 'wine']","['FOOD', 'DRINKS', 'FOOD', 'DRINKS']","['QUALITY', 'QUALITY', 'PRICES', 'PRICES']","['positive', 'positive', 'positive', 'positive']"
1506491,1506491:1,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.","['marinara/arrabiatta sauce', 'mozzarella en Carozza', 'NULL']","['FOOD', 'FOOD', 'FOOD']","['QUALITY', 'QUALITY', 'QUALITY']","['positive', 'positive', 'positive']"
1506491,1506491:2,Check out the secret back room.,['back room'],['AMBIENCE'],['GENERAL'],['positive']
1506491,1506491:3,Old school meets New world.,[],[],[],[]
1506491,1506491:4,I pray it stays open forever.,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1506491,1506491:5,Thank You Emilio.,['Emilio'],['RESTAURANT'],['GENERAL'],['positive']
1506491,1506491:6,Ciao Bella,[],[],[],[]
1538149,1538149:0,"I found the food, service and value exceptional everytime I have been there.","['food', 'service', 'NULL']","['FOOD', 'SERVICE', 'RESTAURANT']","['QUALITY', 'GENERAL', 'PRICES']","['positive', 'positive', 'positive']"
1538149,1538149:1,The food was authentic.,['food'],['FOOD'],['QUALITY'],['positive']
1538149,1538149:2,I felt as though I were eating in Paris.,['NULL'],['FOOD'],['QUALITY'],['positive']
1538149,1538149:3,The service was excellent - friendly and attentive.,['service'],['SERVICE'],['GENERAL'],['positive']
1538149,1538149:4,The prices are wonderfully low.,['NULL'],['RESTAURANT'],['PRICES'],['positive']
1538149,1538149:5,Very good wine choices.,['wine choices'],['DRINKS'],['STYLE_OPTIONS'],['positive']
1543345,1543345:0,I can't believe people complain about no cheese sticks?,[],[],[],[]
1543345,1543345:1,Who has room for Cheesesticks with the best pizza in NYC!,['pizza'],['FOOD'],['QUALITY'],['positive']
1543345,1543345:2,Get the pepperoni - YUM - and a family style salad.,"['pepperoni', 'family style salad']","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['positive', 'positive']"
1543345,1543345:3,Great staff.,['staff'],['SERVICE'],['GENERAL'],['positive']
1543345,1543345:4,Always great service!,['service'],['SERVICE'],['GENERAL'],['positive']
1543345,1543345:5,I go twice a month!,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1543345,1543345:6,Fantastic!,['NULL'],['RESTAURANT'],['GENERAL'],['positive']
1561259,1561259:0,"The food is good, I can't lie.",['food'],['FOOD'],['QUALITY'],['positive']
1561259,1561259:1,But the staff was so horrible to us.,['staff'],['SERVICE'],['GENERAL'],['negative']
1561259,1561259:2,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,"['hostess', 'waitress']","['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['negative', 'negative']"
1561259,1561259:3,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,['waitress'],['SERVICE'],['GENERAL'],['negative']
1561259,1561259:4,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.","['place', 'food', 'service']","['RESTAURANT', 'FOOD', 'SERVICE']","['PRICES', 'QUALITY', 'GENERAL']","['negative', 'positive', 'negative']"
1561259,1561259:5,Save yourself the time and trouble and skip this one!,['NULL'],['RESTAURANT'],['GENERAL'],['negative']
1572027,1572027:0,I'll keep this short.,[],[],[],[]
1572027,1572027:1,Amma is nothing special.,['Amma'],['RESTAURANT'],['GENERAL'],['neutral']
1572027,1572027:2,The two star chefs left quite some time ago to open their own place.,[],[],[],[]
1572027,1572027:3,I ate here a week ago and found most dishes average at best and too expensive.,"['dishes', 'dishes']","['FOOD', 'FOOD']","['QUALITY', 'PRICES']","['negative', 'negative']"
1572027,1572027:4,Will not be back.,['NULL'],['RESTAURANT'],['GENERAL'],['negative']
1572033,1572033:0,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.","['vegetarian dishes', 'non-veg selections']","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['negative', 'positive']"
1572033,1572033:1,Decor is nice though service can be spotty.,"['Decor', 'service']","['AMBIENCE', 'SERVICE']","['GENERAL', 'GENERAL']","['positive', 'negative']"
1572033,1572033:2,This place is always packed.,['place'],['RESTAURANT'],['MISCELLANEOUS'],['neutral']
1572033,1572033:3,I know because I live nearby.,[],[],[],[]
1572033,1572033:4,"Most importantly, food is excellent.",['food'],['FOOD'],['QUALITY'],['positive']
1572033,1572033:5,Try the sea bass.,['sea bass'],['FOOD'],['QUALITY'],['positive']
